시도,지역,기관유형,기관명,주소,대표전화,홈페이지,모집영역
전남,담양,교육청영재교육원,담양교육지원청영재교육원,전라남도 담양군 신성길 2 -8 담양교육지원청 담양영재교육원,061-380-9830,http://www.jndye.go.kr,"수.과학,발명,"
전남,곡성,교육청영재교육원,곡성교육지원청영재교육원,전라남도 곡성군 곡성로 855 곡성영재교육지원센터,061-360-0860,https://gsed.jne.go.kr/index.jne?menuCd=DOM_000000703009001000,"융합,수.과학,발명,"
전남,구례,교육청영재교육원,구례교육지원청영재교육원,전라남도 구례군 구례2길 21  전라남도구례교육청 구례교육지원청 별관 2층,061-780-6624,http://kred.jne.go.kr,"수.과학,"
전남,고흥,교육청영재교육원,고흥교육지원청영재교육원,전라남도 고흥군 백련장전길 36  고흥교육지원청 고흥교육지원청,061-830-2080,https://ghed.jne.go.kr/,"수.과학,발명,"
전남,보성,교육청영재교육원,보성교육지원청영재교육원,"전남 보성군 득량면 기동길 2 (송곡리, 보성영재교육원) 보성영재교육원",061-853-0396,http://bsed.jne.go.kr,"융합,음악,수.과학,인문사회,"
전남,화순,교육청영재교육원,화순교육지원청영재교육원,전라남도 화순군 충의로 477  전라남도화순군영재교육원 전라남도화순영재교육원,061-373-3441,http://hsed.jne.go.kr,"융합,정보과학,수.과학,"
전남,장흥,교육청영재교육원,장흥교육지원청영재교육원,전라남도 장흥군 동교로 64 -17 영재교육원,061-860-1225,http://www.jnjhe.go.kr,"수.과학,발명,"
전남,강진,교육청영재교육원,강진교육지원청영재교육원,전라남도 강진군 금릉6길 8  강진교육청 금릉6길 8,061-430-1538,https://gjed.jne.go.kr/,"수.과학,"
전남,해남,교육청영재교육원,해남교육지원청영재교육원,전라남도 해남군 교육청길 50  전라남도해남교육청 해남영재교육원,061-530-1128,http://hned.jne.go.kr,"정보과학,수.과학,발명,"
전남,영암,교육청영재교육원,영암교육지원청영재교육원,전라남도 영암군 월출로 84  영암교육청 교육지원과 체육복지팀,061-470-4146,http://yaed.jne.go.kr,"수.과학,"
전남,무안,교육청영재교육원,무안교육지원청영재교육원,전라남도 무안군 승달로 63  무안교육지원청 전라남도무안교육지원청,061-450-7035,maed.jne.go.kr,"음악,수.과학,발명,미술,"
전남,함평,교육청영재교육원,함평교육지원청영재교육원,전남 함평군 함평읍 영수길 273-17 (기각리) 함평영재교육원,061-320-6646,http://hped.jne.go.kr/,"수.과학,"
전남,영광,교육청영재교육원,영광교육지원청영재교육원,전라남도 영광군 중앙로 204 영광교육지원청,061-350-6600,http://yged.jne.go.kr/,"과학,수.과학,"
전남,장성,교육청영재교육원,장성교육지원청영재교육원,전라남도 장성군 방울샘길 22 전라남도장성교육지원청,061-390-6000,http://www.jnjse.go.kr,"융합,정보과학,수.과학,발명,"
전남,완도,교육청영재교육원,완도교육지원청영재교육원,전라남도 완도군 개포로114번길 30 -12 완도교육청 별관 완도영재교육원(2~3층),061-550-0529,http://wded.jne.go.kr/index.jne?menuCd=DOM_000002003006001000,"수.과학,"
전남,진도,교육청영재교육원,진도교육지원청영재교육원,"전남 진도군 진도읍 동외1길 6-11 (동외리, 진도예술영재교육원) 진도예술영재교육원",061-540-5150,http://www.jded.go.kr,"음악,수.과학,미술,"
전남,신안,교육청영재교육원,신안교육지원청영재교육원,전라남도 목포시 해안로165번길 25 중동2가 신안교육지원청,061-240-3634,http://smart.jnsaed.go.kr,"수.과학,"
경북,,대학영재교육원,대구대 정보보호영재교육원,"경북 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스) 정보통신대학 2호관 7109B호(정보보호영재교육원)",053-850-5845,https://star.daegu.ac.kr/,"정보과학,"
경북,,대학영재교육원,안동대학교과학영재교육원,경상북도 안동시 경동로 1375 송천동 안동대학교 정보통신원 203호,054-820-7395,https://gifted.anu.ac.kr/,"과학,정보과학,수학,수.과학,"
경북,포항,영재학급,포항제철공업고등학교 단위학교영재학급,"경북 포항시 남구 지곡로 150 (지곡동, 포항제철중학교, 포항제철공업고등학교) 포항제철공업고등학교",054-279-4611,http://pocheoltechhs.school.gyo6.net/,"융합,"
경북,포항,영재학급,포항흥해공업고등학교 단위학교영재학급,경북 포항시 북구 흥해읍 동해대로 1475 (옥성리) 42 포항흥해공업고등학교,054-262-1121,http://heunghae-th.school.gyo6.net,"기타,"
경북,경주,영재학급,경주공업고등학교 단위학교영재학급,"경북 경주시 금성로 209 (사정동, 경주공업고등학교) 교무실",054-778-7819,http://kjth.school.gyo6.net,"발명,"
경북,경주,영재학급,신라공업고등학교 단위학교영재학급,"경북 경주시 천북면 천북로 41-21 (신당리, 신라공업고등학교) 신라공업고등학교",054-774-7673,http://school.gyo6.net/sillahs,"기타,"
경북,경주,영재학급,안강전자고등학교 단위학교영재학급,"경북 경주시 안강읍 안강중앙로 269 (안강리, 안강전자고등학교) 안강전자고등학교",054-761-9941,http://anganghs.school.gyo6.net/,"기타,"
경북,안동,영재학급,한국생명과학고등학교 단위학교영재학급,"경북 안동시 하이마로 385 (옥동, 한국생명과학고등학교) 한국생명과학고등학교",054-840-2500,http://www.hansaenghs.kr/,"기타,"
경북,구미,영재학급,경북외국어고등학교 지역공동영재학급,경상북도 구미시 금오산로 198 -10 남통동 경북외국어고등학교 경북외국어고등학교,054-458-2014,http://www.gyeongbuk-fl.hs.kr/,"외국어,"
경북,구미,영재학급,구미전자공업고등학교 단위학교영재학급,"경북 구미시 임수로 48 (임수동, 구미전자고등학교) 구미전자공업고등학교",054-475-3801,http://gnet.hs.kr/,"기타,"
경북,구미,영재학급,금오공업고등학교 단위학교영재학급,"경북 구미시 구미대로30길 59 (공단동, 금오공고) 금오공업고등학교",054-461-1683,http://koths.school.gyo6.net/,"기타,"
경북,영주,영재학급,영광고등학교 단위학교영재학급,"경북 영주시 의상로 62 (상망동, 영광고등학교) ",054-632-6696,http://school.gyo6.net/yeong-gwang,"융합,"
경북,영주,대학영재교육원,동양대융합영재교육원,"경북 영주시 풍기읍 동양대로 145 (산법리, 동양대학교) 다산관 1층 한국선비연구원",054-630-1805,https://sanhak.dyu.ac.kr/,"과학,"
경북,문경,영재학급,문경공업고등학교 단위학교영재학급,"경북 문경시 영신로 65 (점촌동, 문경공업고등학교) 문경공업고등학교",054-550-1510,mungyeong-th.school.gyo6.net,"기타,"
경북,경산,영재학급,경북기계금속고등학교 단위학교영재학급,"경북 경산시 자인면 일연로 93 (북사리, 경북기계금속고등학교) 경북기계금속고등학교",053-859-3800,http://school.gyo6.net/gbgigo/,"기타,"
경북,칠곡,영재학급,경북기계명장고등학교 단위학교영재학급,"경북 칠곡군 지천면 신동로 99 (신리, 신동중, 경북기계명장고등학교) 경북기계명장고등학교",054-972-2461,https://school.gyo6.net/gbmmhs,"기타,"
경북,울진,영재학급,한국원자력마이스터고등학교 단위학교영재학급,경북 울진군 평해읍 월송정로 422 (월송리) 한국원자력마이스터고등학교,054-789-8000,http://pyth.school.gyo6.net/,"기타,"
경북,,교육청영재교육원,경상북도교육청과학영재교육원,"경북 포항시 북구 우미길 93 (용흥동, 경북과학고등학교,경상북도교육청과학원) 경상북도교육청과학원",054-230-5537,http://www.gbe.kr/gsgc,"과학,"
경북,,교육청영재교육원,경상북도교육청예술영재김천교육원,경상북도 김천시 한일길 11 -30 교동 김천예술고등학교  내,054-431-7003,http://gcarts.co.kr/,"음악,미술,"
경북,,교육청영재교육원,경상북도교육청예술영재포항교육원,경북 포항시 북구 흥해읍 연화길 56 (대련리) 포항예술고등학교 예송관 2F,070-4060-6765,http://viola1k.cafe24.com//,"음악,문화,미술,"
경북,,교육청영재교육원,경상북도교육청중등수학영재경북과고교육원,"경북 포항시 남구 지곡로 130 (지곡동, 경북과학고등학교) 경북과학고",054-240-2649,http://kbs.hs.kr,"수학,"
경북,,교육청영재교육원,경상북도교육청중등수학영재경산과학고교육원,경상북도 경산시 화랑로 66 갑제동 경산과학고등학교 경산과학고등학교,053-717-7201,http://gsshs.school.gyo6.net/,"수학,"
경북,,대학영재교육원,KAIST사이버영재교육원(경북),"대전 유성구 문지로 193 (문지동, KAIST문지캠퍼스) 학부동 F641호",042-350-6209,http://talented.kaist.ac.kr,"수.과학,"
경북,,대학영재교육원,금오공과대학영재교육원,경상북도 구미시 대학로 61 양호동 금오공과대학교 테크노관 254호,054-478-7918,http://gifted.kumoh.ac.kr/,"과학,정보과학,수학,"
경북,,대학영재교육원,대구교육대학교영재교육원(경북),"대구 남구 중앙대로 219 (대명동, 대구교육대학교) 상록교육관 103호",053-620-1613,http://gifted.dnue.ac.kr,"융합,과학,정보과학,수학,외국어,미술,"
경북,,대학영재교육원,대구대학교영재교육원,경상북도 경산시 대구대로 201  대구대학교경산캠퍼스 성산홀 1203,053-850-5847,http://gbit.daegu.ac.kr,"융합,정보과학,외국어,"
경북,,대학영재교육원,동양대영어영재교육원,경상북도 영주시 동양대로 145 다산관 1층 한국선비연구원,054-630-1805,http://cafe.naver.com/dyugifted,"외국어,"
경북,,대학영재교육원,안동대학교과학영재교육원(경북교육청),"경북 안동시 경동로 1375 (송천동, 안동대학교) 정보통신원 203호",054-820-7395,https://gifted.anu.ac.kr/,"과학,정보과학,"
경북,포항,영재학급,대도초등학교 지역공동영재학급,경상북도 포항시 남구 상공로92번길 25 -10 대도동 대도초등학교 (대도동 131) 대도초등학교,054-284-0156,http://www.phdaedo.es.kr,"체육,"
경북,포항,영재학급,문덕초등학교 지역공동영재학급,경상북도 포항시 남구 해병로 397  문덕초등학교 397,054-292-2624,http://mundeok.school.gyo6.net/,"발명,"
경북,포항,영재학급,상대초등학교 지역공동영재학급,"경북 포항시 남구 대해로 82 (대도동, 상대초등학교) 상대초등학교",054-281-2317,http://sangdae.school.gyo6.net,"체육,"
경북,포항,영재학급,연일초등학교 단위학교영재학급,경상북도 포항시 남구 철강로25번길 40  연일초등학교 동관,054-286-0507,http://school.gyo6.net/yeoniles,"수.과학,"
경북,포항,영재학급,연일형산초등학교 단위학교영재학급,"경북 포항시 남구 연일읍 형산강남로 262 (생지리, 연일형산초등학교) 연일형산초등학교",054-285-1710,http://www.hyungsan.es.kr/,"발명,"
경북,포항,영재학급,영일중학교 지역공동영재학급,경북 포항시 남구 연일읍 동문로 56 (동문리) 영일중학교,054-285-8809,http://yeongilms.school.gyo6.net,"음악,"
경북,포항,영재학급,오천초등학교 지역공동영재학급,경상북도 포항시 남구 정몽주로 572  오천초등학교 224-1,054-292-2006,http://school.gyo6.net/ph5000,"미술,"
경북,포항,영재학급,유강초등학교 단위학교영재학급,경상북도 포항시 남구 유강길9번길 39 유강초등학교,054-278-2503,http://yugang.school.gyo6.net,"과학,수학,"
경북,포항,영재학급,이동초등학교 단위학교영재학급,경상북도 포항시 남구 포스코대로 147 -10 대잠동 이동초등학교 470-1번지,054-275-0437,http://www.edong.es.kr,"수학,인문사회,"
경북,포항,영재학급,창포초등학교 지역공동영재학급,경상북도 포항시 북구 새천년대로1075번길 32 창포동 창포초등학교 포항시 북구 새천년대로 1075번길 32(창포동),054-230-5703,school.gyo6.net/changpoes,"음악,"
경북,포항,영재학급,포항대흥초등학교 단위학교영재학급,경상북도 포항시 북구 용흥로292번길 33 용흥동 대흥초등학교 포항대흥초등학교,054-246-0736,http://phdh.school.gyo6.net,"과학,"
경북,포항,영재학급,포항여자중학교 지역공동영재학급,경상북도 포항시 북구 장미길 49 우현동 포항여자중학교 56번지,054-241-0667,http://ph-g.ms.kr,"미술,"
경북,포항,영재학급,포항이동중학교 지역공동영재학급,경상북도 포항시 남구 대이로 170 이동 이동중학교 664,054-278-5348,http://school.gyo6.net/2dongms,"인문사회,"
경북,포항,영재학급,포항제철지곡초등학교 단위학교영재학급,경상북도 포항시 남구 지곡로 295 지곡동 지곡초등학교 포항제철지곡초등학교,054-279-4020,http://www.posjigok.or.kr,"수.과학,"
경북,포항,영재학급,포항제철초등학교 단위학교영재학급,"경북 포항시 남구 지곡로 60 (지곡동, 포항제철동초등학교) 포항제철초등학교",054-279-4745,http://school.gyo6.net/pocheoldong,"수.과학,"
경북,포항,영재학급,효자초등학교 단위학교영재학급,경상북도 포항시 남구 효성로30번길 5 효자동 효자초등학교 효자초등학교,054-272-6316,http://www.hyoja.es.kr/,"수학,"
경북,포항,영재학급,흥해남산초등학교 지역공동영재학급,"경북 포항시 북구 흥해읍 남미질로 26 (남성리, 흥해남산초등학교) 흥해남산초등학교",054-262-2431,http://school.gyo6.net/heungnam,"수.과학,"
경북,포항,영재학급,흥해초등학교 지역공동영재학급,경상북도 포항시 북구 흥해로 107  흥해초등학교 107,054-261-1112,http://school.gyo6.net/heunghaees,"정보과학,"
경북,포항,교육청영재교육원,포항교육지원청부설영재교육원,경상북도 포항시 북구 삼흥로 416 양덕동 포항교육지원청사 894,054-288-6712,http://www.pohang-e.go.kr/,"융합,수학,발명,"
경북,경주,영재학급,경주초등학교 지역공동영재학급,경상북도 경주시 충효2길 20 충효동 경주초등학교 ,054-772-2456,www.gyeongju.es.kr,"융합,"
경북,경주,영재학급,금장초등학교 지역공동영재학급,"경북 경주시 현곡면 등나무길 18-6 (금장리, 금장초등학교) 금장초등학교",054-745-9671,https://school.gyo6.net/geumjanges,"음악,"
경북,경주,영재학급,모화초등학교 지역공동영재학급,경상북도 경주시 계동1길 12  모화초등학교 모화초등학교,054-773-0649,http://school.gyo6.net/mohwa,"발명,"
경북,경주,영재학급,산대초등학교 지역공동영재학급,경상북도 경주시 구부랑길 54 -5 산대초등학교 발명영재실,054-761-0402,http://school.gyo6.net/sandaees,"발명,"
경북,경주,영재학급,서라벌여자중학교 단위학교영재학급,"경북 경주시 알천북로145번길 23 (황성동, 서라벌여자중학교) 서라벌여자중학교",054-749-5811,http://school.gyo6.net/seorabeol-g,"과학,"
경북,경주,영재학급,용강초등학교 지역공동영재학급,"경북 경주시 승삼2길 9 (용강동, 용강초등학교) ",054-772-1327,http://school.gyo6.net/ygang,"체육,"
경북,경주,영재학급,용황초등학교 단위학교영재학급,경상북도 경주시 원지길 30 용강동 원지길 30번길 31,054-776-2672,http://www.yonghwang.es.kr,"융합,"
경북,경주,영재학급,월성초등학교 지역공동영재학급,경상북도 경주시 원효로 67 노서동 월성초등학교 월성초등학교,054-741-3113,http://school.gyo6.net/ws,"융합,"
경북,경주,영재학급,황남초등학교 단위학교영재학급,"경북 경주시 광중2길 28 (용강동, 황남초등학교) ",054-749-1208,http://school.gyo6.net/hn,"융합,"
경북,경주,영재학급,황성초등학교 지역공동영재학급,경상북도 경주시 양정로287번길 12 용강동 황성초등학교 황성초등학교,054-749-4561,http://hwangsung.school.gyo6.net/index/index.do,"외국어,"
경북,경주,영재학급,흥무초등학교 단위학교영재학급,경상북도 경주시 금성로347번길 30 성건동 흥무초등학교 금성로 347번길 30,054-741-6663,http://www.heungmu.es.kr,"수학,"
경북,경주,교육청영재교육원,경주교육지원청부설영재교육원,경상북도 경주시 초당길 9 동천동 경상북도경주교육청 경주교육지원청,054-740-9155,http://kbgjed.go.kr,"융합,과학,수학,발명,기타,"
경북,김천,영재학급,개령초등학교 단위학교영재학급,경상북도 김천시 동부길 60  개령초등학교 개령초등학교,054-430-5011,http://school.gyo6.net/gaeryeong,"음악,"
경북,김천,영재학급,금릉초등학교 지역공동영재학급,경북 김천시 구읍길 57 (삼락동) 금릉초등학교,054-432-6659,http://school.gyo6.net/gumrung,"체육,"
경북,김천,영재학급,김천동부초등학교 단위학교영재학급,경북 김천시 황산로 83-15 (지좌동) 김천동부초등학교,054-436-7738,http://school.gyo6.net/gc-dongbu,"수학,"
경북,김천,영재학급,김천동신초등학교 지역공동영재학급,경상북도 김천시 신음새동네길 116 신음동 김천동신초등학교 김천동신초등학교,054-439-2435,gc-dongshin.es.kr,"음악,체육,"
경북,김천,영재학급,김천부곡초등학교 단위학교영재학급,경상북도 김천시 부곡맛고을1길 147 부곡동 김천부곡초등학교 김천부곡초등학교,054-437-8234,http://school.gyo6.net/bugog/,"수학,"
경북,김천,영재학급,김천신일초등학교 단위학교영재학급,경상북도 김천시 신음3길 42 신음동 김천신일초등학교 506-2번지,054-433-5572,http://school.gyo6.net/gcsiniles,"과학,"
경북,김천,영재학급,봉계초등학교 단위학교영재학급,경상북도 김천시 봉계길 74 -15 봉계초등학교,054-430-0015,http://school.gyo6.net/bonggyees,"인문사회,"
경북,김천,영재학급,운곡초등학교 단위학교영재학급,경북 김천시 용전4로3길 7 (율곡동) 운곡초등학교,054-437-5121,school.gyo6.net/gcungokes,"수학,"
경북,김천,영재학급,운곡초등학교 지역공동영재학급,경북 김천시 용전4로3길 7 (율곡동) 운곡초등학교,054-437-5121,school.gyo6.net/gcungokes,"외국어,"
경북,김천,교육청영재교육원,김천교육청부설영재교육원,경상북도 김천시 충효길 19 성내동 김천교육지원청 경상북도 김천교육지원청,054-420-5253,http://www.gimcheon-e.go.kr/,"과학,정보과학,수학,발명,"
경북,안동,영재학급,길주초등학교 지역공동영재학급,"경북 안동시 경동로 947-20 (용상동, 길주초등학교) ",054-821-4210,http://kilju.school.gyo6.net/,"인문사회,체육,"
경북,안동,영재학급,복주초등학교 지역공동영재학급,경상북도 안동시 복주3길 23 -13 옥동 복주초등학교 음악영재실,054-858-3472,http://www.bokju.es.kr/,"음악,"
경북,안동,영재학급,안동강남초등학교 지역공동영재학급,"경상북도 안동시 강남1길 78 정하동 강남초등학교 (정하동, 강남초등학교)",054-841-4104,http://andonggangnam.school.gyo6.net,"인문사회,미술,"
경북,안동,영재학급,안동서부초등학교 단위학교영재학급,경상북도 안동시 서동문로 65 금곡동 서부초등학교 안동서부초등학교,054-857-3851,http://andongseobu.school.gyo6.net/,"수학,미술,"
경북,안동,영재학급,안동송현초등학교 지역공동영재학급,경상북도 안동시 경동로 313 송현동 안동송현초등학교 (송현동 371-5),054-858-2573,http://andongsonghyun.es.kr,"외국어,"
경북,안동,영재학급,안동용상초등학교 지역공동영재학급,경상북도 안동시 경동로 900 용상동 안동용상초등학교 1176-1번지,054-821-3016,http://school.gyo6.net/adys,"체육,"
경북,안동,영재학급,안동초등학교 지역공동영재학급,경상북도 안동시 경동로 643 남문동 안동초등학교 안동초등학교,054-854-2045,http://school.gyo6.net/andonges,"수학,"
경북,안동,영재학급,영남초등학교 지역공동영재학급,경상북도 안동시 영남길 15 안기동 영남초등학교 영남초등학교,054-852-0231,http://school.gyo6.net/youngnam,"정보과학,"
경북,안동,교육청영재교육원,안동교육지원청부설영재교육원,경상북도 안동시 경동로 554 당북동 안동교육지원청 안동교육지원청,054-851-9213,http://www.kbade.go.kr/,"과학,수학,음악,발명,"
경북,구미,영재학급,광평중학교 지역공동영재학급,경상북도 구미시 화신로10길 11 -12 광평동 광평중학교 광평중학교,054-444-4511,http://school.gyo6.net/gp,"정보과학,"
경북,구미,영재학급,구미신당초등학교 단위학교영재학급,"경북 구미시 산동읍 신당4로 29 (신당리, 구미신당초등학교) 구미신당초등학교",054-715-7511,http://school.gyo6.net/gmsdes,"융합,"
경북,구미,영재학급,구미여자중학교 단위학교영재학급,경북 구미시 금오산로 162 (원평동) 구미여자중학교,054-455-8958,http://school.gyo6.net/gumigirls,"융합,"
경북,구미,영재학급,구미오산초등학교 단위학교영재학급,경상북도 구미시 금오대로24길 15 오태동 구미오산초등학교 구미오산초등학교,054-465-7612,http://gumiosanes.school.gyo6.net,"과학,"
경북,구미,영재학급,구미왕산초등학교 지역공동영재학급,"경북 구미시 왕산로 32 (임은동, 구미왕산초등학교) 구미왕산초등학교",054-461-5635,http://school.gyo6.net/gmws,"음악,"
경북,구미,영재학급,구미인덕초등학교 단위학교영재학급,"경북 구미시 산동읍 신당인덕3로 25 (인덕리, 구미인덕초등학교) 구미인덕초등학교",054-714-3280,http://school.gyo6.net/gmindeokes,"수.과학,"
경북,구미,영재학급,구평남부초등학교 지역공동영재학급,경상북도 구미시 인동가산로 250 -25 구평동 구평남부초등학교 인동가산로 250-25,054-475-2552,http://gpnb.es.kr,"외국어,"
경북,구미,영재학급,금오초등학교 지역공동영재학급,경상북도 구미시 산책길 19 원평동 금오초등학교 금오초등학교,054-455-1618,http://school.gyo6.net/keumo,"외국어,"
경북,구미,영재학급,도봉초등학교 지역공동영재학급,경상북도 구미시 도봉로 47 도량동 도봉초등학교 도봉로47,054-451-9803,http://school.gyo6.net/gmdb,"수학,"
경북,구미,영재학급,문장초등학교 지역공동영재학급,"경북 구미시 고아읍 문장로 168 (원호리, 문장초등학교) 문장초등학교",054-443-4925,http://school.gyo6.net/mun-jang,"음악,"
경북,구미,영재학급,비산초등학교 지역공동영재학급,"경북 구미시 비산로 24 (공단동, 비산초등학교) 114-1번지",054-461-1730,http://gumibisan.es.kr/,"인문사회,"
경북,구미,영재학급,선산초등학교 지역공동영재학급,"경북 구미시 선산읍 선산중앙로 87-4 (동부리, 선산초등학교) 선산초등학교",054-481-2022,http://sunsanes.school.gyo6.net,"수학,"
경북,구미,영재학급,선주초등학교 지역공동영재학급,"경북 구미시 봉곡로 134 (봉곡동, 선주초등학교) 선주초등학교",054-442-7509,http://seonju.school.gyo6.net/index/index.do,"인문사회,"
경북,구미,영재학급,송정여자중학교 단위학교영재학급,"경북 구미시 송정대로6길 72-12 (송정동, 송정여자중학교) 송정여자중학교",054-453-6487,http://school.gyo6.net/songjeong,"수학,"
경북,구미,영재학급,오태초등학교 단위학교영재학급,경상북도 구미시 금오대로10길 19 -9 오태동 오태초등학교 금오대로 10길 19-9,054-465-1331,http://otaees.school.gyo6.net/index/index.do,"수학,"
경북,구미,영재학급,원호초등학교 지역공동영재학급,경상북도 구미시 문장로22길 58  원호초등학교 지역공동영재학급,054-443-5203,http://wonho.school.gyo6.net,"수학,"
경북,구미,영재학급,장천초등학교 지역공동영재학급,경상북도 구미시 강동로 236  장천초등학교 503번지,054-471-5010,http://jces.school.gyo6.net,"수.과학,"
경북,구미,영재학급,형곡중학교 단위학교영재학급,경상북도 구미시 형곡서로1길 29 형곡동 형곡중학교 ,054-450-1317,http://hyeonggokms.school.gyo6.net,"과학,외국어,"
경북,구미,영재학급,형일초등학교 단위학교영재학급,경상북도 구미시 형곡로14길 5 -20 형곡동 형일초등학교 5-20 형일초등학교,054-454-9892,http://www.hyungil.es.kr/,"음악,"
경북,구미,교육청영재교육원,구미교육청부설영재교육원,"경북 구미시 역전로2길 23 (원평동, 구미초등학교) 별관 3층",054-454-2033,http://www.gbe.kr/gm/cm/cntnts/cntntsView.do?mi=9677&amp;cntntsId=4575,"융합,정보과학,수학,"
경북,영주,영재학급,영광중학교 단위학교영재학급,경상북도 영주시 광복로 17 영주동 광복로 17,054-630-3100,yeonggwang.school.gyo6.net,"정보과학,"
경북,영주,영재학급,영주남부초등학교 지역공동영재학급,경상북도 영주시 대학로71번길 19 휴천동 영주남부초등학교 지역공동 수학영재학급,054-632-3205,http://yjnambu.school.gyo6.net,"수학,"
경북,영주,영재학급,영주동부초등학교 단위학교영재학급,경상북도 영주시 남간로25번길 46 휴천동 영주동부초등학교 영주동부초등학교,054-638-4234,http://school.gyo6.net/yjdb,"음악,"
경북,영주,교육청영재교육원,영주교육지원청부설영재교육원,"경북 영주시 가흥로 165 (가흥동, 영주교육지원청) 가흥동, 영주교육지원청",054-632-5167,http://www.yeongju-ed.go.kr,"과학,수학,외국어,발명,"
경북,영천,영재학급,금호중학교 단위학교영재학급,"경북 영천시 금호읍 교대길 8-18 (교대리, 금호공업중고등학교) 금호중학교",054-337-2173,http://school.gyo6.net/gumhoms,"체육,"
경북,영천,영재학급,신녕초등학교 단위학교영재학급,경상북도 영천시 큰골길 9  신녕초등학교 신녕초등학교,054-335-0038,http://school.gyo6.net/sinnyeonges,"체육,"
경북,영천,영재학급,영천동부초등학교 지역공동영재학급,경상북도 영천시 호국로 209 조교동 영천동부초등 영천동부초등학교,054-337-4110,http://school.gyo6.net/ydbes,"음악,"
경북,영천,영재학급,영천중앙초등학교 단위학교영재학급,경상북도 영천시 조양길 71 문내동 영천중앙초등학교 24 영천중앙초등학교,054-336-2066,http://ycjaes.school.gyo6.net/,"체육,"
경북,영천,영재학급,영천초등학교 단위학교영재학급,경상북도 영천시 천문로 253 금노동 영천초등학교,054-333-3515,http://ych.school.gyo6.net,"과학,"
경북,영천,교육청영재교육원,영천교육지원청부설영재교육원,경상북도 영천시 장수로 18 -2 화룡동 영천교육지원청,054-336-4250,http://www.y1000-e.go.kr/,"과학,정보과학,수학,외국어,"
경북,상주,영재학급,사벌초등학교 단위학교영재학급,"경북 상주시 사벌면 덕담1길 53 (덕담리, 사벌초등학교) 사벌초등학교",054-532-8115,http://school.gyo6.net/sabeol,"융합,"
경북,상주,영재학급,상영초등학교 단위학교영재학급,경북 상주시 상산로 202 (남성동) 상영초등학교,054-532-3861,http://sangyoung.school.gyo6.net/,"수학,"
경북,상주,영재학급,상주중앙초등학교 단위학교영재학급,경상북도 상주시 상서문1길 112 남성동 상주중앙초등학교 상주중앙초등학교,054-532-3841,http://www.sja.es.kr,"수학,체육,"
경북,상주,영재학급,청리초등학교 단위학교영재학급,경상북도 상주시 청하2길 39  청리초등학교 청리초등학교,054-532-6041,http://school.gyo6.net/cheongri,"정보과학,"
경북,상주,영재학급,화령초등학교 단위학교영재학급,"경북 상주시 화서면 화령로 57 (신봉리, 화령초등학교) 화령초등학교",054-533-0101,http://school.gyo6.net/hwaryeonges,"융합,"
경북,상주,교육청영재교육원,상주교육지원청부설영재교육원,경상북도 상주시 만산8길 26 만산동 상주교육청 34,054-530-2352,http://www.sangju-e.go.kr/,"과학,수학,외국어,발명,"
경북,문경,영재학급,모전초등학교 단위학교영재학급,경상북도 문경시 매봉로 75 모전동 매봉로 75,054-555-0271,http://school.gyo6.net/mojeon,"수학,음악,"
경북,문경,영재학급,점촌북초등학교 지역공동영재학급,"경북 문경시 유곡불정로 154 (유곡동, 점촌북초등학교) 154",054-553-5041,http://school.gyo6.net/jeomchonbuk,"융합,"
경북,문경,영재학급,점촌초등학교 단위학교영재학급,경상북도 문경시 중앙로 63 -16 모전동 점촌초등학교,054-552-2442,http://school.gyo6.net/jeomchones,"과학,"
경북,문경,영재학급,호서남초등학교 단위학교영재학급,경상북도 문경시 호서로 117 흥덕동 호서남초등학교 호서남초등학교,054-550-5803,http://school.gyo6.net/hoseonames,"수학,"
경북,문경,교육청영재교육원,문경교육지원청부설영재교육원,경상북도 문경시 태봉1길 25  문경학생교육관 (문경교육지원청),054-550-5504,http://www.gbe.kr/mg/main.do,"융합,과학,정보과학,수학,발명,체육,"
경북,경산,영재학급,경산동부초등학교 단위학교영재학급,경상북도 경산시 원효로28길 60 -6 계양동 경산동부초등학교,053-819-6800,http://ksdongbues.school.gyo6.net/,"과학,"
경북,경산,영재학급,경산서부초등학교 단위학교영재학급,경상북도 경산시 경산로42길 22 -11 옥산동 경산서부초등학교 경산서부초등학교,053-816-5101,http://gssb.school.gyo6.net,"음악,"
경북,경산,영재학급,금락초등학교 단위학교영재학급,경상북도 경산시 대학로296길 9 -5 금락초등학교,053-854-8212,http://gumrak.school.gyo6.net,"과학,"
경북,경산,영재학급,금락초등학교 지역공동영재학급,경상북도 경산시 대학로296길 9 -5 금락초등학교,053-854-8212,http://school.gyo6.net/gumrak,"정보과학,"
경북,경산,영재학급,사동초등학교 지역공동영재학급,경상북도 경산시 백양로33길 32 사동 사동초등학교 661번지,053-801-6012,http://ksd.school.gyo6.net,"체육,"
경북,경산,영재학급,옥곡초등학교 단위학교영재학급,경상북도 경산시 경산로 54 옥곡동 옥곡초등학교 옥곡초등학교,053-811-8611,http://school.gyo6.net/gsokes,"과학,"
경북,경산,영재학급,장산초등학교 지역공동영재학급,경상북도 경산시 성암로8길 25 옥산동 경산장산초등학교 장산초등학교,053-813-6197,http://school.gyo6.net/jsan,"정보과학,외국어,"
